customer_id,is_pass,is_loan,is_overdue,age,live_state,cont_list_no,ap_pd24h,ap_pd30d,ap_long3d,ap_long90d,ap_al,ap_dd_1lo,ap_dd_lalo,ap_dd_1lo_1ap,cd_score,cd_open_acct,cd_ovdu_acct,cd_ovdu_amt,cd_tot_bal,cd_enq_tot60d,cd_enq_org30d,gender_v_Male,education_v_12th,education_v_Below 10th,education_v_Doctorate/PhD,education_v_Graduation/Diploma,education_v_Masters/Post-Graduation,"mon_salary_v_100,000-200,000","mon_salary_v_15,000-20,000","mon_salary_v_20,000-30,000","mon_salary_v_200,000-500,000","mon_salary_v_30,000-50,000","mon_salary_v_50,000-100,000","mon_salary_v_<10,000","mon_salary_v_>=500,000",marriage_v_Single,marriage_v_Widowed,residence_type_v_Other,residence_type_v_PG,residence_type_v_Rent,employ_stat_v_Self-employed,employ_stat_v_Student,employ_stat_v_Unemployed,occupation_v_Clerical support workers,occupation_v_Craft and related trades workers,occupation_v_Elementary occupations,occupation_v_Managers,"occupation_v_Plant and machine operators, and assemblers",occupation_v_Professional,"occupation_v_Skilled agricultural, forestry and fishery workers",occupation_v_Technicians and associate prefessionals,cont1_rel_v_Friend,cont1_rel_v_Mother,cont1_rel_v_Sibling,cont1_rel_v_Spouse,cont2_rel_v_Mother,cont2_rel_v_Spouse
L1022001277910042285837058048,0,0,0,31,10200000,414,0.0,1.0,0.0,3.0,357.0,74.0,7.0,3971.0,734.0,6.0,0.0,0.0,105322.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001317911591379827097600,0,0,0,39,10160000,435,0.0,6.0,0.0,8.0,365.0,83.0,10.0,18171.0,759.0,3.0,0.0,0.0,278774.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001057901997812656701440,1,1,0,32,10100000,145,0.0,1.0,0.0,4.0,298.0,89.0,7.0,18137.0,746.0,3.0,0.0,0.0,26081.0,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1022001247909050331431108608,0,0,0,30,10340000,491,0.0,7.0,1.0,5.0,244.0,100.0,2.0,431.0,760.0,3.0,1.0,2500.0,147401.0,4.0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
L1022001257909439805130473472,0,0,0,31,10200000,663,0.0,2.0,0.0,8.0,309.0,220.0,4.0,896.0,773.0,3.0,0.0,0.0,32412.0,1.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1022001227908217247781552128,0,0,0,24,10200000,2561,0.0,7.0,0.0,6.0,447.0,464.0,3.0,3583.0,755.0,3.0,1.0,0.0,28935.0,3.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
L1022001217907864777502949376,1,1,0,38,10300000,989,1.0,1.0,0.0,3.0,351.0,389.0,0.0,3653.0,671.0,9.0,0.0,0.0,1082133.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001117904147023440445440,0,0,0,22,10310000,290,0.0,2.0,0.0,2.0,344.0,22.0,10.0,4017.0,755.0,1.0,0.0,0.0,2269.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
L1022001247908893926115966976,1,1,0,24,10310000,289,0.0,6.0,0.0,4.0,305.0,49.0,3.0,18239.0,759.0,4.0,0.0,0.0,176731.0,1.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
L1022001187906839625429221376,0,0,0,31,10030000,1021,1.0,1.0,0.0,0.0,337.0,250.0,0.0,18028.0,390.0,3.0,3.0,73595.0,1238709.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001147905448582824656896,1,1,0,25,10340000,396,1.0,3.0,1.0,2.0,290.0,356.0,0.0,17920.0,755.0,7.0,0.0,0.0,39208.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
L1022001027900998708292681728,0,0,0,35,10280000,423,0.0,1.0,0.0,3.0,291.0,166.0,4.0,221.0,760.0,2.0,0.0,0.0,12745.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
L1022001277910094801899552768,0,0,0,28,10200000,185,1.0,9.0,4.0,6.0,450.0,601.0,0.0,3592.0,714.0,3.0,0.0,0.0,44653.0,1.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
L1022001237908568109334855680,1,1,0,29,10300000,259,1.0,3.0,2.0,5.0,328.0,113.0,0.0,3926.0,5.0,1.0,0.0,0.0,7800.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
L1022001277910164357368184832,1,1,0,30,10200000,214,2.0,8.0,3.0,9.0,347.0,86.0,0.0,3956.0,746.0,4.0,1.0,24.0,84889.0,3.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001277910081822462246912,0,0,0,29,10310000,546,1.0,3.0,1.0,2.0,352.0,112.0,0.0,3933.0,623.0,11.0,1.0,93686.0,910836.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1022001267909496986446004224,0,0,0,23,10010000,321,1.0,3.0,1.0,3.0,246.0,359.0,0.0,253.0,755.0,2.0,0.0,0.0,13271.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1022001237908678911442223104,0,0,0,27,10350000,8,0.0,2.0,2.0,5.0,354.0,65.0,1.0,3968.0,651.0,1.0,1.0,0.0,2746.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001217907840687866052608,0,0,0,24,10190000,91,2.0,2.0,2.0,2.0,245.0,3.0,0.0,4044.0,755.0,2.0,0.0,0.0,12920.0,2.0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001317911547371528585216,1,1,0,25,10280000,249,0.0,3.0,0.0,4.0,307.0,83.0,13.0,3961.0,6.0,1.0,0.0,0.0,6044.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001237908426607082274816,0,0,0,28,10080000,232,0.0,5.0,0.0,2.0,310.0,37.0,7.0,18242.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
L1022001187906728572011741184,0,0,0,22,10080000,481,0.0,5.0,0.0,3.0,285.0,93.0,6.0,18194.0,1.0,1.0,1.0,2500.0,2500.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
L1022001247909019627586519040,0,0,0,24,10300000,1031,2.0,4.0,1.0,1.0,280.0,61.0,0.0,326.0,588.0,2.0,1.0,5000.0,130851.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001117904253879261396992,0,0,0,37,10160000,1413,0.0,1.0,0.0,7.0,462.0,90.0,25.0,3948.0,555.0,3.0,3.0,5865.0,20897.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
L1022001287910209321686990848,0,0,0,36,10310000,924,0.0,3.0,0.0,0.0,400.0,51.0,1.0,3996.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001297910841451286822912,0,0,0,31,10010000,1016,1.0,3.0,1.0,8.0,335.0,215.0,0.0,18070.0,664.0,1.0,0.0,0.0,17765.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001237908559414605578240,1,1,0,36,10190000,3093,0.0,3.0,0.0,8.0,400.0,106.0,7.0,3938.0,760.0,8.0,0.0,0.0,197883.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001247908936896533954560,0,0,0,41,10150000,457,2.0,4.0,0.0,6.0,259.0,92.0,0.0,18188.0,601.0,14.0,0.0,0.0,1273567.0,4.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
L1022001267909690164495187968,0,0,0,25,10310000,290,0.0,1.0,0.0,1.0,336.0,170.0,14.0,3871.0,534.0,7.0,2.0,10463.0,75519.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
L1022001237908602173110550528,1,1,0,25,10190000,244,0.0,6.0,0.0,2.0,322.0,5.0,1.0,18284.0,5.0,2.0,0.0,0.0,13228.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
L1022001027900800799269912576,0,0,0,22,10300000,597,0.0,0.0,1.0,4.0,387.0,235.0,0.0,3809.0,772.0,3.0,0.0,0.0,226500.0,1.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
L1022001137904992291014639616,1,1,0,23,10050000,286,0.0,3.0,0.0,3.0,266.0,124.0,4.0,405.0,6.0,5.0,0.0,0.0,112666.0,4.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001197907120536360124416,1,1,0,22,10200000,1293,0.0,1.0,0.0,1.0,375.0,33.0,28.0,4004.0,741.0,2.0,0.0,0.0,64191.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001257909440379951448064,0,0,0,41,10150000,791,1.0,2.0,1.0,1.0,295.0,3.0,0.0,18272.0,410.0,1.0,1.0,40964.0,40964.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001017900657460818149376,0,0,0,27,10310000,114,2.0,3.0,1.0,2.0,233.0,111.0,0.0,3934.0,755.0,3.0,0.0,0.0,8801.0,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
L1022001247908966826219077632,1,1,0,38,10190000,126,0.0,4.0,0.0,2.0,311.0,195.0,1.0,18088.0,659.0,8.0,0.0,0.0,1536345.0,1.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001267909645286977503232,0,0,0,27,10190000,297,1.0,1.0,1.0,2.0,318.0,36.0,0.0,4161.0,769.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001017900686612703150080,0,0,0,27,10300000,180,0.0,1.0,0.0,2.0,302.0,289.0,6.0,17991.0,631.0,5.0,0.0,0.0,109698.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
L1022001167906172519633453056,1,1,0,41,10110000,690,1.0,2.0,1.0,5.0,340.0,106.0,0.0,3935.0,639.0,7.0,1.0,8.0,2120704.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001317911540222404526080,0,0,0,26,10300000,192,0.0,4.0,0.0,1.0,283.0,17.0,6.0,4026.0,769.0,0.0,0.0,0.0,0.0,3.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
L1022001187906840115764330496,0,0,0,24,10280000,186,1.0,2.0,0.0,1.0,234.0,140.0,0.0,1709.0,755.0,2.0,0.0,0.0,6269.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
L1022001187906827410890358784,0,0,0,28,10100000,1547,0.0,0.0,0.0,0.0,301.0,130.0,116.0,18153.0,361.0,5.0,4.0,44505.0,201126.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
L1022001307911183131286372352,0,0,0,33,10280000,267,2.0,7.0,1.0,4.0,364.0,334.0,0.0,17949.0,760.0,3.0,0.0,0.0,174771.0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
L1022001137904929852743024640,0,0,0,29,10100000,1001,0.0,1.0,0.0,3.0,288.0,92.0,22.0,18093.0,587.0,10.0,1.0,3118.0,223340.0,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001057902131879679164416,0,0,0,55,10280000,29,0.0,1.0,0.0,3.0,317.0,61.0,7.0,3977.0,727.0,7.0,1.0,24335.0,1141572.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001117904275297277640704,1,1,0,24,10190000,657,1.0,3.0,2.0,2.0,43.0,3.0,0.0,18248.0,755.0,6.0,0.0,0.0,37924.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L1022001207907651422175559680,0,0,0,28,10300000,501,0.0,1.0,0.0,6.0,356.0,100.0,27.0,3946.0,715.0,5.0,0.0,0.0,196868.0,1.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001247909009411432185856,0,0,0,30,10340000,65,0.0,2.0,0.0,0.0,267.0,2.0,2.0,848.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
L1022001297910755028034584576,0,0,0,31,10100000,72,4.0,4.0,2.0,2.0,351.0,49.0,0.0,3989.0,327.0,2.0,1.0,6945.0,34390.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001177906457688306941952,0,0,0,38,10310000,189,0.0,2.0,0.0,0.0,239.0,9.0,9.0,192.0,635.0,8.0,0.0,0.0,76019.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001217907925926093193216,1,1,0,35,10300000,829,0.0,1.0,0.0,6.0,328.0,92.0,8.0,18198.0,714.0,6.0,0.0,0.0,254842.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
L1022001277910004891519746048,0,0,0,24,10350000,362,1.0,4.0,1.0,5.0,281.0,191.0,0.0,18091.0,567.0,3.0,1.0,4530.0,22044.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1022001287910438097792466944,0,0,0,27,10110000,397,0.0,1.0,0.0,1.0,273.0,64.0,12.0,18220.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001307911214884273192960,0,0,0,21,10340000,102,1.0,2.0,0.0,0.0,204.0,1.0,0.0,4041.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
L1022001227908158362777485312,0,0,0,30,10150000,361,1.0,2.0,1.0,2.0,324.0,237.0,0.0,18045.0,571.0,1.0,1.0,3887.0,78802.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
L1022001267909704914482429952,0,0,0,26,10280000,388,0.0,1.0,0.0,0.0,295.0,194.0,7.0,3839.0,328.0,1.0,2.0,19482.0,21413.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001187906737004072730624,0,0,0,41,10110000,145,1.0,2.0,2.0,3.0,230.0,50.0,0.0,1448.0,663.0,1.0,1.0,0.0,520000.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001217907823457535197184,0,0,0,37,10190000,130,0.0,2.0,0.0,1.0,370.0,23.0,19.0,4014.0,733.0,2.0,0.0,0.0,25865.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
L1022001287910455335102644224,0,0,0,44,10310000,1023,2.0,2.0,1.0,1.0,243.0,0.0,0.0,18287.0,416.0,8.0,9.0,149671.0,2573894.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
L1022001307911135269315870720,0,0,0,24,10350000,740,3.0,5.0,1.0,2.0,293.0,173.0,0.0,3872.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001017900679902672388096,0,0,0,24,10190000,216,0.0,2.0,0.0,2.0,205.0,24.0,9.0,4010.0,741.0,11.0,0.0,0.0,99809.0,4.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001147905351034944421888,0,0,0,40,10200000,341,1.0,1.0,1.0,2.0,167.0,235.0,0.0,3803.0,528.0,8.0,2.0,34149.0,186355.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001317911603986655019008,0,0,0,25,10310000,91,0.0,0.0,0.0,0.0,304.0,93.0,51.0,18188.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L1022001137904931250167676928,0,0,0,30,10300000,99,2.0,5.0,2.0,5.0,196.0,37.0,0.0,4002.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001227908311102400954368,1,1,0,41,10020000,530,0.0,1.0,0.0,3.0,200.0,56.0,26.0,3976.0,698.0,9.0,0.0,0.0,3026991.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001297910718795308793856,1,1,0,26,10330000,969,1.0,4.0,0.0,6.0,391.0,175.0,0.0,3861.0,755.0,8.0,0.0,0.0,125579.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L1022001267909648444952870912,0,0,0,21,10140000,335,0.0,3.0,0.0,3.0,288.0,91.0,1.0,3949.0,755.0,2.0,0.0,0.0,4502.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001227908336859818950656,1,1,0,33,10080000,78,0.0,3.0,1.0,3.0,275.0,104.0,1.0,17878.0,760.0,6.0,0.0,0.0,1436860.0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001257909457545052487680,0,0,0,31,10050000,465,3.0,6.0,2.0,3.0,231.0,29.0,0.0,224.0,424.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
L1022001277910107120985636864,0,0,0,26,10150000,419,1.0,2.0,1.0,1.0,272.0,13.0,0.0,372.0,565.0,5.0,2.0,6078.0,125679.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
L1022001267909672878724022272,0,0,0,25,10310000,214,1.0,2.0,1.0,1.0,173.0,1.0,0.0,4034.0,771.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001297910836799367479296,0,0,0,21,10300000,260,0.0,1.0,0.0,1.0,284.0,233.0,14.0,18051.0,567.0,2.0,2.0,11556.0,81647.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001277910132843880316928,1,0,0,33,10080000,40,1.0,1.0,0.0,1.0,344.0,4.0,0.0,4029.0,760.0,6.0,0.0,0.0,52497.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L1022001217907965192626176000,0,0,0,30,10010000,399,0.0,2.0,1.0,8.0,310.0,113.0,2.0,17647.0,746.0,25.0,0.0,0.0,374854.0,6.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001247909008393537519616,0,0,0,22,10100000,89,2.0,2.0,0.0,0.0,315.0,0.0,0.0,4044.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001247909053687369236480,0,0,0,24,10100000,617,2.0,4.0,0.0,4.0,290.0,209.0,0.0,18042.0,624.0,5.0,1.0,5400.0,62516.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
L1022001227908307795863339008,0,0,0,53,10350000,786,0.0,0.0,0.0,1.0,260.0,32.0,5.0,4013.0,613.0,4.0,3.0,54302.0,49596.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1022001127904744666571014144,0,0,0,35,10100000,362,0.0,3.0,0.0,2.0,366.0,38.0,9.0,4158.0,410.0,7.0,5.0,7487.0,289425.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
L1022001217907906881461616640,0,0,0,37,10280000,226,0.0,2.0,0.0,1.0,262.0,324.0,13.0,483.0,758.0,1.0,0.0,0.0,12590.0,1.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001197907285804965232640,1,1,0,32,10200000,509,0.0,1.0,2.0,7.0,263.0,160.0,2.0,18127.0,610.0,6.0,0.0,0.0,166291.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
L1022001187906849322488102912,0,0,0,35,10300000,505,0.0,1.0,0.0,2.0,395.0,349.0,17.0,3686.0,614.0,4.0,1.0,22243.0,641186.0,6.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001237908604555022237696,1,0,0,29,10010000,79,0.0,1.0,0.0,2.0,258.0,36.0,13.0,4009.0,741.0,5.0,0.0,0.0,77282.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
